image_id,timestamp,latitude,longitude,robot_id,mission_id,panel_row,panel_column,panel_id,condition,confidence,cleaning_priority_score,annotated_image_path,detected_issues,original_image_path,source_label,model_source,gps_status,gps_distance_m,nearest_panel_id,sequence_panel_id,quality_laplacian_variance,quality_mean_brightness,quality_saturated_ratio,quality_dark_ratio
d8f9e6d6-9876-48ba-bd1b-b3cabbb17c44,2026-07-05T12:51:00+00:00,37.91567267,-122.3116725,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,2,SB-R01-C02,dirty,0.9972,55,outputs\annotated\d8f9e6d6-9876-48ba-bd1b-b3cabbb17c44.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00442_bird-69.jpg,dirty,yolov8,sequence_mismatch,1.146,SB-R01-C02,SB-R02-C03,4444.003,129.5208,0.0054,0.0085
c5a7c353-0369-482d-a7d4-78b428abe7a9,2026-07-05T12:51:30+00:00,37.91566,-122.31162327,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,4,SB-R01-C04,dirty,0.9941,55,outputs\annotated\c5a7c353-0369-482d-a7d4-78b428abe7a9.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00443_bird-39.jpg,dirty,yolov8,sequence_mismatch,1.057,SB-R01-C04,SB-R02-C04,4630.6719,127.6658,0.0077,0.0047
ad968e07-c7f9-43c4-93b5-0cac02b0d719,2026-07-05T12:52:00+00:00,37.91568117,-122.31162122,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,5,SB-R02-C05,dirty,0.6656,37,outputs\annotated\ad968e07-c7f9-43c4-93b5-0cac02b0d719.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00445_bird-198.jpg,dirty,yolov8,matched,0.868,SB-R02-C05,SB-R02-C05,5328.3188,77.8104,0.0216,0.0511
9fab5563-ffac-4a77-a5db-fb7c72e7c617,2026-07-05T12:52:30+00:00,37.9156737,-122.31155234,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,8,SB-R02-C08,dirty,0.9969,55,outputs\annotated\9fab5563-ffac-4a77-a5db-fb7c72e7c617.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00451_bird-26.jpg,dirty,yolov8,sequence_mismatch,1.233,SB-R02-C08,SB-R02-C06,3747.0978,107.3316,0.0016,0.0607
73b1e2a5-b80f-4af7-b01b-ae0c2d50dc82,2026-07-05T12:53:00+00:00,37.91568634,-122.31155501,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,7,SB-R02-C07,dirty,0.9937,55,outputs\annotated\73b1e2a5-b80f-4af7-b01b-ae0c2d50dc82.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00453_bird-76.jpg,dirty,yolov8,matched,1.064,SB-R02-C07,SB-R02-C07,6446.1909,113.9249,0.0242,0.0401
e64deda8-de56-476f-ac90-7ba41fc6dd9d,2026-07-05T12:53:30+00:00,37.91563557,-122.31155795,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,8,SB-R02-C08,dirty,0.9938,55,outputs\annotated\e64deda8-de56-476f-ac90-7ba41fc6dd9d.jpg,uncertain_gps;soiling,prepared\solar_cls\train\dirty\bird-drop_00454_bird-141.jpg,dirty,yolov8,uncertain_gps,3.243,SB-R01-C07,SB-R02-C08,14726.1908,94.4309,0.0288,0.1209
3924ab85-9a82-433a-8ca0-d857160542a0,2026-07-05T12:54:00+00:00,37.91564303,-122.31153,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,9,SB-R01-C09,dirty,0.9976,55,outputs\annotated\3924ab85-9a82-433a-8ca0-d857160542a0.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00456_bird-178.jpg,dirty,yolov8,sequence_mismatch,2.49,SB-R01-C09,SB-R02-C09,2898.5227,127.6063,0.0062,0.0038
9d6fe017-3044-4049-867e-77421c0b3db6,2026-07-05T12:54:30+00:00,37.91568874,-122.31151288,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,9,SB-R02-C09,damaged,0.5993,54,outputs\annotated\9d6fe017-3044-4049-867e-77421c0b3db6.jpg,gps_sequence_mismatch;structural_or_electrical_damage,prepared\solar_cls\train\dirty\bird-drop_00457_bird-3.jpeg,dirty,yolov8,sequence_mismatch,0.99,SB-R02-C09,SB-R02-C10,9246.7055,117.5181,0.0499,0.0011
db5f2eac-3cae-44d9-9255-855c6f1a4280,2026-07-05T12:55:00+00:00,37.91570932,-122.31172577,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,1,SB-R04-C01,dirty,0.6781,37,outputs\annotated\db5f2eac-3cae-44d9-9255-855c6f1a4280.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00459_bird-175.jpg,dirty,yolov8,sequence_mismatch,2.258,SB-R04-C01,SB-R03-C01,1277.8835,124.0547,0.0058,0.0111
2df5c455-bd62-461c-a22d-9ffa9d6dc884,2026-07-05T12:55:30+00:00,37.91571035,-122.31171509,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,1,SB-R04-C01,dirty,0.8736,48,outputs\annotated\2df5c455-bd62-461c-a22d-9ffa9d6dc884.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00461_bird-164.jpg,dirty,yolov8,sequence_mismatch,1.393,SB-R04-C01,SB-R03-C02,1554.2317,109.5801,0.0009,0.0021
0aa2e887-adee-45ae-9cf0-c8986eddf2f5,2026-07-05T12:56:00+00:00,37.9156953,-122.31164737,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,3,SB-R03-C03,dirty,0.9529,52,outputs\annotated\0aa2e887-adee-45ae-9cf0-c8986eddf2f5.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00462_bird-77.jpg,dirty,yolov8,matched,0.988,SB-R03-C03,SB-R03-C03,552.6948,123.5267,0.0451,0.0003
a569935f-a273-4d48-8402-d322ab466328,2026-07-05T12:56:30+00:00,37.91570963,-122.31163706,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,4,SB-R04-C04,dirty,0.9335,51,outputs\annotated\a569935f-a273-4d48-8402-d322ab466328.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00463_bird-188.jpg,dirty,yolov8,sequence_mismatch,0.961,SB-R04-C04,SB-R03-C04,3429.9196,148.2001,0.0305,0.0001
4e91b67e-93ce-4f24-90ed-3bc9ab4ba210,2026-07-05T12:57:00+00:00,37.91573485,-122.31162082,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,5,SB-R05-C05,dirty,0.9764,54,outputs\annotated\4e91b67e-93ce-4f24-90ed-3bc9ab4ba210.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00464_bird-139.jpg,dirty,yolov8,sequence_mismatch,0.837,SB-R05-C05,SB-R03-C05,2101.6265,109.2584,0.0179,0.003
ec083985-99d8-4ecc-abc5-63825ea91bab,2026-07-05T12:57:30+00:00,37.9156919,-122.31165146,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,3,SB-R03-C03,dirty,0.9709,53,outputs\annotated\ec083985-99d8-4ecc-abc5-63825ea91bab.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00467_bird-40.jpg,dirty,yolov8,sequence_mismatch,1.021,SB-R03-C03,SB-R03-C06,3309.4624,135.4683,0.0277,0.0017
cc19572b-86f7-4dce-a44a-b506d34dd9f8,2026-07-05T12:58:00+00:00,37.91573178,-122.31157424,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,7,SB-R05-C07,dirty,0.8814,48,outputs\annotated\cc19572b-86f7-4dce-a44a-b506d34dd9f8.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00468_bird-72.jpg,dirty,yolov8,sequence_mismatch,0.87,SB-R05-C07,SB-R03-C07,808.0987,105.1441,0.0345,0.0523
a3e8935e-a0ac-4413-bfa0-a78fa605b5c0,2026-07-05T12:58:30+00:00,37.91567887,-122.31151299,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,9,SB-R02-C09,clean,0.7729,6,outputs\annotated\a3e8935e-a0ac-4413-bfa0-a78fa605b5c0.jpg,gps_sequence_mismatch,prepared\solar_cls\train\dirty\bird-drop_00469_bird-94.jpg,dirty,yolov8,sequence_mismatch,0.731,SB-R02-C09,SB-R03-C08,3875.8764,89.3599,0.0244,0.0631
a4fc4c4d-e180-4d49-ab8a-75f6df317456,2026-07-05T12:59:00+00:00,37.9157222,-122.31151783,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,9,SB-R04-C09,dirty,0.9922,55,outputs\annotated\a4fc4c4d-e180-4d49-ab8a-75f6df317456.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00470_bird-62.jpg,dirty,yolov8,sequence_mismatch,0.518,SB-R04-C09,SB-R03-C09,6350.9381,94.537,0.0483,0.1299
27d888e9-8918-4d8d-9333-dcd88ad5f85a,2026-07-05T12:59:30+00:00,37.91567422,-122.31148798,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,10,SB-R02-C10,dirty,0.9927,55,outputs\annotated\27d888e9-8918-4d8d-9333-dcd88ad5f85a.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00472_bird-17.jpg,dirty,yolov8,sequence_mismatch,1.206,SB-R02-C10,SB-R03-C10,7803.8241,115.2555,0.0069,0.0403
5fbb7d3b-9571-45c6-bfb0-0c3bcb2225ee,2026-07-05T13:00:00+00:00,37.9157068,-122.31172914,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,1,SB-R03-C01,dirty,0.9942,55,outputs\annotated\5fbb7d3b-9571-45c6-bfb0-0c3bcb2225ee.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00474_bird-89.jpg,dirty,yolov8,sequence_mismatch,2.458,SB-R03-C01,SB-R04-C01,945.6844,135.3282,0.0029,0.0026
b0b4544c-9f9d-4552-a169-976c16609486,2026-07-05T13:00:30+00:00,37.91573671,-122.31172827,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,1,SB-R05-C01,dirty,0.5715,31,outputs\annotated\b0b4544c-9f9d-4552-a169-976c16609486.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00476_bird-33.jpg,dirty,yolov8,sequence_mismatch,2.264,SB-R05-C01,SB-R04-C02,1905.482,90.9756,0.0345,0.146
c28e7700-1d7e-482f-beca-43afd222f419,2026-07-05T13:01:00+00:00,37.91572816,-122.31164647,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,3,SB-R05-C03,dirty,0.8664,48,outputs\annotated\c28e7700-1d7e-482f-beca-43afd222f419.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00478_bird-129.jpg,dirty,yolov8,sequence_mismatch,1.261,SB-R05-C03,SB-R04-C03,1446.4676,167.2561,0.023,0.0008
cd578f2d-6792-4e6f-a4b7-1b0e3a225991,2026-07-05T13:01:30+00:00,37.91575482,-122.31162675,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,4,SB-R05-C04,dirty,0.8238,45,outputs\annotated\cd578f2d-6792-4e6f-a4b7-1b0e3a225991.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00481_bird-51.jpg,dirty,yolov8,sequence_mismatch,2.198,SB-R05-C04,SB-R04-C04,2233.648,139.3022,0.0233,0.0012
abbc1574-739c-48d8-95af-7b13dfa27f93,2026-07-05T13:02:00+00:00,37.91568098,-122.31163043,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,4,SB-R02-C04,dirty,0.9709,53,outputs\annotated\abbc1574-739c-48d8-95af-7b13dfa27f93.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00483_bird-4.jpg,dirty,yolov8,sequence_mismatch,0.348,SB-R02-C04,SB-R04-C05,3309.4624,135.4683,0.0277,0.0017
038e6f69-a05e-469b-ac56-0109ae7af9a9,2026-07-05T13:02:30+00:00,37.91571913,-122.31158052,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,6,SB-R04-C06,dirty,0.774,43,outputs\annotated\038e6f69-a05e-469b-ac56-0109ae7af9a9.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00484_bird-37.jpg,dirty,yolov8,matched,0.722,SB-R04-C06,SB-R04-C06,3527.8579,67.0915,0.0139,0.1605
cea94dac-da26-4e52-88b1-db99d82421b5,2026-07-05T13:03:00+00:00,37.91573559,-122.31161047,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,5,SB-R05-C05,dirty,0.9844,54,outputs\annotated\cea94dac-da26-4e52-88b1-db99d82421b5.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00487_bird-161.jpg,dirty,yolov8,sequence_mismatch,0.089,SB-R05-C05,SB-R04-C07,2919.0698,125.8311,0.0217,0.1399
068601e2-2c60-4270-a59a-0a1ec99256cf,2026-07-05T13:03:30+00:00,37.91571204,-122.31152098,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,9,SB-R04-C09,dirty,0.9821,54,outputs\annotated\068601e2-2c60-4270-a59a-0a1ec99256cf.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00491_bird-122.jpg,dirty,yolov8,sequence_mismatch,0.662,SB-R04-C09,SB-R04-C08,2555.4965,115.4275,0.0055,0.0742
dd9310d2-66e9-41df-b040-6dfd62fbe5a7,2026-07-05T13:04:00+00:00,37.91574571,-122.31147791,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,10,SB-R05-C10,dirty,0.9868,54,outputs\annotated\dd9310d2-66e9-41df-b040-6dfd62fbe5a7.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00493_bird-104.jpg,dirty,yolov8,sequence_mismatch,2.035,SB-R05-C10,SB-R04-C09,4212.583,122.9178,0.0218,0.0057
ac07431e-d792-4e29-8b5f-399c9227d049,2026-07-05T13:04:30+00:00,37.91571096,-122.31147252,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,10,SB-R04-C10,dirty,0.7835,43,outputs\annotated\ac07431e-d792-4e29-8b5f-399c9227d049.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00494_bird-133.jpg,dirty,yolov8,matched,2.327,SB-R04-C10,SB-R04-C10,2773.1733,116.415,0.0021,0.0301
75e35c13-bb09-4b72-844e-6f41d7e1ac4a,2026-07-05T13:05:00+00:00,37.91576669,-122.3116752,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,1,SB-R05-C01,dirty,0.9984,55,outputs\annotated\75e35c13-bb09-4b72-844e-6f41d7e1ac4a.jpg,uncertain_gps;soiling,prepared\solar_cls\train\dirty\bird-drop_00495_bird-169.jpg,dirty,yolov8,uncertain_gps,3.442,SB-R05-C02,SB-R05-C01,634.5495,46.8771,0.0004,0.49
63393333-e2d4-490e-af1d-d9527e6ac03e,2026-07-05T13:05:30+00:00,37.91574893,-122.31166085,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,3,SB-R05-C03,dirty,0.9922,55,outputs\annotated\63393333-e2d4-490e-af1d-d9527e6ac03e.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00499_bird-20.jpg,dirty,yolov8,sequence_mismatch,1.486,SB-R05-C03,SB-R05-C02,3421.3453,113.946,0.0094,0.02
ca3de818-01f0-4017-8167-01a298a99f71,2026-07-05T13:06:00+00:00,37.91572174,-122.31168989,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,2,SB-R04-C02,dirty,0.7541,41,outputs\annotated\ca3de818-01f0-4017-8167-01a298a99f71.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00500_bird-126.jpg,dirty,yolov8,sequence_mismatch,0.987,SB-R04-C02,SB-R05-C03,1754.3891,153.8433,0.0161,0.0027
7ae5397e-bc35-46be-bcc0-759cdc7f27f3,2026-07-05T13:06:30+00:00,37.91575359,-122.31164206,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,4,SB-R05-C04,dirty,0.9922,55,outputs\annotated\7ae5397e-bc35-46be-bcc0-759cdc7f27f3.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00501_bird-61.jpg,dirty,yolov8,matched,2.082,SB-R05-C04,SB-R05-C04,6350.9381,94.537,0.0483,0.1299
d7cfb5c8-a8bf-4fd0-86f5-7a83a6a88d23,2026-07-05T13:07:00+00:00,37.91573543,-122.31162457,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,4,SB-R05-C04,dirty,0.997,55,outputs\annotated\d7cfb5c8-a8bf-4fd0-86f5-7a83a6a88d23.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00503_bird-120.jpg,dirty,yolov8,sequence_mismatch,0.843,SB-R05-C04,SB-R05-C05,526.3905,44.0452,0.0002,0.5246
a42d2158-91ea-435f-8a3e-790d289ba8d1,2026-07-05T13:07:30+00:00,37.91572887,-122.31158331,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,6,SB-R05-C06,dirty,0.9307,51,outputs\annotated\a42d2158-91ea-435f-8a3e-790d289ba8d1.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00505_bird-35.jpg,dirty,yolov8,matched,0.912,SB-R05-C06,SB-R05-C06,2005.5478,98.3958,0.0002,0.0236
a44322a8-3903-4961-b4e5-b2242d354f87,2026-07-05T13:08:00+00:00,37.91571757,-122.31156428,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,7,SB-R04-C07,dirty,0.6721,37,outputs\annotated\a44322a8-3903-4961-b4e5-b2242d354f87.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00506_bird-95.jpg,dirty,yolov8,sequence_mismatch,0.144,SB-R04-C07,SB-R05-C07,841.9174,132.6788,0.0013,0.0504
e38078eb-d0af-4daa-8e86-9261e224d6d5,2026-07-05T13:08:30+00:00,37.91574035,-122.31154483,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,8,SB-R05-C08,dirty,0.774,43,outputs\annotated\e38078eb-d0af-4daa-8e86-9261e224d6d5.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00507_bird-41.jpg,dirty,yolov8,matched,0.515,SB-R05-C08,SB-R05-C08,3527.8579,67.0915,0.0139,0.1605
0a3837cf-df06-4a40-8a7f-21f7c37fa700,2026-07-05T13:09:00+00:00,37.91572257,-122.31150238,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,10,SB-R04-C10,dirty,0.9337,51,outputs\annotated\0a3837cf-df06-4a40-8a7f-21f7c37fa700.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00510_bird-80.jpg,dirty,yolov8,sequence_mismatch,0.666,SB-R04-C10,SB-R05-C09,2204.813,117.7832,0.0171,0.018
c1076f85-965d-41de-9e80-39d5c680f0db,2026-07-05T13:09:30+00:00,37.91576958,-122.31151121,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,5,10,SB-R05-C10,dirty,0.7835,43,outputs\annotated\c1076f85-965d-41de-9e80-39d5c680f0db.jpg,uncertain_gps;soiling,prepared\solar_cls\train\dirty\bird-drop_00516_bird-168.jpg,dirty,yolov8,uncertain_gps,3.825,SB-R05-C09,SB-R05-C10,2773.1733,116.415,0.0021,0.0301
e5ae11c8-e746-404a-afc1-d9123150d586,2026-07-05T13:10:00+00:00,37.91568625,-122.31168223,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,2,SB-R02-C02,dirty,0.9654,53,outputs\annotated\e5ae11c8-e746-404a-afc1-d9123150d586.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00519_bird-29.jpg,dirty,yolov8,sequence_mismatch,0.518,SB-R02-C02,SB-R01-C01,584.7158,106.8729,0.0117,0.0598
ba30964e-ff08-4fd7-876d-7aaf5b290d0d,2026-07-05T13:10:30+00:00,37.9156164,-122.31169704,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,2,SB-R01-C02,dirty,0.9809,54,outputs\annotated\ba30964e-ff08-4fd7-876d-7aaf5b290d0d.jpg,uncertain_gps;soiling,prepared\solar_cls\train\dirty\bird-drop_00520_bird-111.jpg,dirty,yolov8,uncertain_gps,5.322,SB-R01-C01,SB-R01-C02,545.6013,144.4625,0.0273,0.0004
5ff3e9d5-5ce9-451d-9a08-8d8ee6bebac0,2026-07-05T13:11:00+00:00,37.91565264,-122.31163913,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,4,SB-R01-C04,dirty,0.9869,54,outputs\annotated\5ff3e9d5-5ce9-451d-9a08-8d8ee6bebac0.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00521_bird-159.jpg,dirty,yolov8,sequence_mismatch,1.343,SB-R01-C04,SB-R01-C03,1308.6134,115.5975,0.0013,0.0036
20112614-978f-44ad-b339-fee8893fcbda,2026-07-05T13:11:30+00:00,37.91566745,-122.31162336,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,4,SB-R01-C04,dirty,0.9105,50,outputs\annotated\20112614-978f-44ad-b339-fee8893fcbda.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00523_bird-79.jpg,dirty,yolov8,matched,1.02,SB-R01-C04,SB-R01-C04,1396.0947,103.3282,0.0278,0.0446
e7575311-dd7a-4fd9-87f9-a20b1caf7325,2026-07-05T13:12:00+00:00,37.9156755,-122.31163186,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,4,SB-R02-C04,dirty,0.9867,54,outputs\annotated\e7575311-dd7a-4fd9-87f9-a20b1caf7325.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00527_bird-146.jpg,dirty,yolov8,sequence_mismatch,0.754,SB-R02-C04,SB-R01-C05,4055.8166,122.4212,0.0061,0.0074
defed5db-b514-4982-9bcf-dcf5d72b7474,2026-07-05T13:12:30+00:00,37.91565065,-122.31161646,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,5,SB-R01-C05,dirty,0.9764,54,outputs\annotated\defed5db-b514-4982-9bcf-dcf5d72b7474.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00529_bird-135.jpg,dirty,yolov8,sequence_mismatch,1.556,SB-R01-C05,SB-R01-C06,2101.6265,109.2584,0.0179,0.003
3a1f9775-a917-4347-bad9-2018422f84bb,2026-07-05T13:13:00+00:00,37.91566101,-122.31156855,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,7,SB-R01-C07,dirty,0.9407,52,outputs\annotated\3a1f9775-a917-4347-bad9-2018422f84bb.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00531_bird-2.jpg,dirty,yolov8,matched,0.415,SB-R01-C07,SB-R01-C07,2915.4414,113.0244,0.005,0.0804
517ba04c-2c8e-46e3-94e6-a251c95ea460,2026-07-05T13:13:30+00:00,37.91566714,-122.31155963,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,1,7,SB-R01-C07,dirty,0.9858,54,outputs\annotated\517ba04c-2c8e-46e3-94e6-a251c95ea460.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00533_bird-84.jpg,dirty,yolov8,sequence_mismatch,0.643,SB-R01-C07,SB-R01-C08,11738.3212,113.8751,0.0035,0.0668
0136a9d7-5336-40a2-9ea5-6f307c37f2a3,2026-07-05T13:14:00+00:00,37.91568035,-122.31149941,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,10,SB-R02-C10,dirty,0.9868,54,outputs\annotated\0136a9d7-5336-40a2-9ea5-6f307c37f2a3.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00540_bird-85.jpg,dirty,yolov8,sequence_mismatch,0.25,SB-R02-C10,SB-R01-C09,1375.4248,141.6261,0.0049,0.0297
0213c7df-c674-4503-a381-5c62aca56dfe,2026-07-05T13:14:30+00:00,37.91569185,-122.31148132,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,10,SB-R03-C10,dirty,0.9935,55,outputs\annotated\0213c7df-c674-4503-a381-5c62aca56dfe.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00542_bird-47.jpg,dirty,yolov8,sequence_mismatch,1.685,SB-R03-C10,SB-R01-C10,1653.5769,99.4932,0.0079,0.0002
a692d79b-c371-4a7c-988b-4f34b05c4516,2026-07-05T13:15:00+00:00,37.91568537,-122.31168717,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,2,SB-R02-C02,dirty,0.8648,48,outputs\annotated\a692d79b-c371-4a7c-988b-4f34b05c4516.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00543_bird-7.jpg,dirty,yolov8,sequence_mismatch,0.752,SB-R02-C02,SB-R02-C01,1156.0804,111.1543,0.0045,0.0072
0a6ef885-8871-4bc4-ba72-c51b04e02f6e,2026-07-05T13:15:30+00:00,37.91569299,-122.31169455,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,1,SB-R03-C01,dirty,0.9523,52,outputs\annotated\0a6ef885-8871-4bc4-ba72-c51b04e02f6e.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00545_bird-25.jpg,dirty,yolov8,sequence_mismatch,1.045,SB-R03-C01,SB-R02-C02,7790.0598,121.1159,0.0117,0.0786
25777ac0-f628-49cc-8435-9a682897293b,2026-07-05T13:16:00+00:00,37.9157052,-122.3116178,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,3,5,SB-R03-C05,dirty,0.9765,54,outputs\annotated\25777ac0-f628-49cc-8435-9a682897293b.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00549_bird-38.jpg,dirty,yolov8,sequence_mismatch,0.806,SB-R03-C05,SB-R02-C03,4086.701,105.8539,0.0259,0.048
0a20c61b-0493-469f-8b8f-c26a2fb7972e,2026-07-05T13:16:30+00:00,37.91571755,-122.31163336,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,4,4,SB-R04-C04,dirty,0.9619,53,outputs\annotated\0a20c61b-0493-469f-8b8f-c26a2fb7972e.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00553_bird-93.jpg,dirty,yolov8,sequence_mismatch,0.084,SB-R04-C04,SB-R02-C04,1425.1509,133.8439,0.0019,0.0331
51d01f70-3086-473c-98a4-0e12884e84f8,2026-07-05T13:17:00+00:00,37.91568786,-122.3116019,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,5,SB-R02-C05,dirty,0.7856,43,outputs\annotated\51d01f70-3086-473c-98a4-0e12884e84f8.jpg,soiling,prepared\solar_cls\train\dirty\bird-drop_00555_bird-71.jpg,dirty,yolov8,matched,1.054,SB-R02-C05,SB-R02-C05,3379.2657,106.9991,0.0563,0.0104
c282a74e-9b9e-42a8-a474-2ad1bf93594a,2026-07-05T13:17:30+00:00,37.91568199,-122.31157451,SB-ROVER-01,MISSION-EL-CERRITO-DEMO,2,7,SB-R02-C07,dirty,0.5459,30,outputs\annotated\c282a74e-9b9e-42a8-a474-2ad1bf93594a.jpg,gps_sequence_mismatch;soiling,prepared\solar_cls\train\dirty\bird-drop_00559_bird-98.jpg,dirty,yolov8,sequence_mismatch,0.761,SB-R02-C07,SB-R02-C06,2933.204,91.4852,0.0121,0.1698
